stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,ineo_id,ineo_mnemoc,ineo_mnemol,ineo_noc,ineo_nol,ineo_nomc
515,RED36R,Rue du Réduit,44.88344700,-0.59756000,33075,,0,BREDUI,1,3604,REDU,RED36R,515,3604,Rue du Réduit
2447,RST53R,Rue du Stade,44.87533672,-0.67944494,,,0,,0,3605,RSTA,RST53R,2447,3605,Rue du Stade
3030,RST53A,Rue du Stade,44.87545448,-0.67942731,,,0,,0,3606,RSTA,RST53A,3030,3606,Rue du Stade
190,STA47R,Rue du Stand,44.81972100,-0.61215600,33318,,0,BRSTAN,0,3608,RSTA,STA47R,190,3608,Rue du Stand
476,STA47A,Rue du Stand,44.81948500,-0.61277400,33318,,0,BRSTAN,0,3607,RSTA,STA47A,476,3607,Rue du Stand
2981,RJJ52A,Rue Jean Jaurès,44.87533159,-0.63061721,,,0,,0,3610,RJJA,RJJ52A,2981,3610,Rue Jean Jaurès
348,RJJ52R,Rue Jean Jaurès,44.87508804,-0.63034793,,,0,,0,3609,RJJA,RJJ52R,348,3609,Rue Jean Jaurès
1078,RIC16R,Rue Richelieu,44.84543906,-0.61672447,,,0,,0,3611,RICH,RIC16R,1078,3611,Rue Richelieu
392,RIC16A,Rue Richelieu,44.84596800,-0.61819000,33063,,0,BRICHE,1,3612,RICH,RIC16A,392,3612,Rue Richelieu
5892,RIC33R,Rue Richelieu,44.84628343,-0.61764037,,,0,,0,3613,RICH,RIC33R,5892,3613,Rue Richelieu
7453,RIC74R,Rue Richelieu,44.84589500,-0.61821100,33063,,0,BRICHE2,1,4304,RICH,RIC74R,7453,4304,Rue Richelieu
1284,RUE52A,Ruet,44.87016400,-0.67425127,,,0,,0,3614,RUET,RUE52A,1284,3614,Ruet
376,RUE52R,Ruet,44.87047205,-0.67501926,,,0,,0,3615,RUET,RUE52R,376,3615,Ruet
36,RUS06R,Russel,44.82861300,-0.51838900,33167,,0,BRUSSE,1,3616,RUSS,RUS06R,36,3616,Russel
669,RUS06A,Russel,44.82871500,-0.51856000,33167,,0,BRUSSE,1,3617,RUSS,RUS06A,669,3617,Russel
1337,REB06A,Rébédech,44.83293000,-0.52290200,33167,,0,BREBED,1,3434,REBE,REB06A,1337,3434,Rébédech
557,REB06R,Rébédech,44.83293100,-0.52316800,33167,,0,BREBED,1,3433,REBE,REB06R,557,3433,Rébédech
2010,REP58R,République,44.90884300,-0.63141700,33056,,0,BREPU58,1,3451,REPU,REP58R,2010,3451,République
3043,PRE82A,République,44.89522061,-0.71460679,,,0,,0,3447,PREP,PRE82A,3043,3447,République
3044,PRE82R,République,44.89513226,-0.71428392,,,0,,0,3454,PREP,PRE82R,3044,3454,République
3547,REP16A,République,44.83407161,-0.58013443,,,0,,0,3450,REPU,REP16A,3547,3450,République
3548,REP16R,République,44.83388070,-0.58018558,,,0,,0,3449,REPU,REP16R,3548,3449,République
3979,REP37A,République,44.89516919,-0.71344943,,,0,,0,3456,REPU,REP37A,3979,3456,République
5334,RPB37R,République,44.89523363,-0.71287038,,,0,,0,3455,REPU,RPB37R,5334,3455,République
6601,REP55R,République,44.89493071,-0.71357313,,,0,,0,3446,REP5,REP55R,6601,3446,République
7461,TREPUB,République,44.83502900,-0.57924500,33063,,0,BTREPUB,1,4285,TREP,TREPUB,7461,4285,République
7462,REPL16,République,44.83508000,-0.58016100,33063,,0,BREPL16,1,4306,REPL,REPL16,7462,4306,République
7572,TREP83,République,44.83501634,-0.57934603,,,0,,0,4394,TREP,TREP83,7572,4394,République
785,REP48A,République,44.83474089,-0.58089907,,,0,,0,3448,REPB,REP48A,785,3448,République
8243,RPU37R,République,44.89244974,-0.71552645,,,0,,0,4670,REPB,RPU37R,8243,4670,République
8551,TRE16A,République,44.83503200,-0.57914400,33063,,0,BREPL16,1,4749,REPL,TRE16A,8551,4749,République
8552,TRE16R,République,44.83473900,-0.57899900,33063,,0,BREPL16,1,4751,REPL,TRE16R,8552,4751,République
9145,REPUBA,République,44.89512400,-0.71427100,33449,,0,BPREPUB,1,5051,PREP,REPUBA,9145,5051,République
9146,REPUBR,République,44.89522100,-0.71459400,33449,,0,BPREPUB,1,5052,PREP,REPUBR,9146,5052,République
9245,REPUB16,République,44.83477920,-0.57887493,,,0,,0,5123,REPU,REPUB16,9245,5123,République
9725,REP24A,République,44.83468100,-0.57997100,33063,,0,BREPUB,0,5634,REPU,REP24A,9725,5634,République
2579,RES53R,Rés Chanteclerc,44.86632375,-0.66746006,,,0,,0,3462,RESC,RES53R,2579,3462,Rés Chanteclerc
3027,RES53A,Rés Chanteclerc,44.86696128,-0.66835089,,,0,,0,3463,RESC,RES53A,3027,3463,Rés Chanteclerc
3069,LAF40R,Rés Coppelia,44.80464062,-0.58252500,,,0,,0,2126,COPP,LAF40R,3069,2126,Rés Coppelia
3115,LAF40A,Rés Coppelia,44.80477308,-0.58260941,,,0,,0,2125,COPP,LAF40A,3115,2125,Rés Coppelia
13159,LAV80A,Réservoir Lavardens,44.81916600,-0.60235700,33063,,0,BRESLAV,0,5717,RESL,LAV80A,13159,5717,Lavardens
13184,GAL43R,Réservoir Lavardens,44.81920800,-0.60218200,33063,,0,BGALI41,0,5782,GALI,GAL43R,13184,5782,Lavardens
187,EVA83A,Réservoir Lavardens,44.81871300,-0.60188500,33318,,0,BEVA83,1,1304,EVA8,EVA83A,187,1304,Lavardens
693,VAI83A,Réservoir Lavardens,44.81836500,-0.60287500,33522,,0,BEVA83,1,1303,EVA8,VAI83A,693,1303,Lavardens
3107,RBE75R,Résidence Beausite,44.83019000,-0.64807700,33281,,0,BRBEAU,1,3460,RBEA,RBE75R,3107,3460,Rés Beausite
3108,RBE75A,Résidence Beausite,44.83006200,-0.64812000,33281,,0,BRBEAU,1,3461,RBEA,RBE75A,3108,3461,Rés Beausite
13185,COP23A,Résidence Coppélia,44.80398900,-0.58177500,33522,,0,BLAFO40,0,5808,LAF2,COP23A,13185,5808,Rés Coppélia
13187,COP23R,Résidence Coppélia,44.80407100,-0.58175400,33522,,0,BLAFO40,0,5810,LAF2,COP23R,13187,5810,Rés Coppélia
5899,RCR20R,Résidence Crespy,44.80588400,-0.58644000,33522,,0,BRCRESP,1,3467,RCRE,RCR20R,5899,3467,Résidence Crespy
5900,RCR20A,Résidence Crespy,44.80552800,-0.58656900,33522,,0,BRCRESP,1,3466,RCRE,RCR20A,5900,3466,Résidence Crespy
2703,RCA21A,Résidence Le Château,44.77971900,-0.57283800,33550,,0,BRCHAT,1,3468,RCHA,RCA21A,2703,3468,Rés Le Château
2729,RCA21R,Résidence Le Château,44.77986200,-0.57342900,33550,,0,BRCHAT,1,3469,RCHA,RCA21R,2729,3469,Rés Le Château
1672,MEI90R,Résidence Meignan,44.90323200,-0.50934900,33032,,0,BMEIGNA,1,3471,MEIG,MEI90R,1672,3471,Résidence Meignan
1932,MEI90A,Résidence Meignan,44.90333500,-0.50925400,33032,,0,BMEIGNA,1,3470,MEIG,MEI90A,1932,3470,Résidence Meignan
1629,RDO16R,Résidences du Domaine,44.84962200,-0.62331600,33063,,0,BRDOMA,1,3474,RDOM,RDO16R,1629,3474,Rés du Domaine
2413,RDO16A,Résidences du Domaine,44.84970800,-0.62344800,33063,,0,BRDOMA,1,3475,RDOM,RDO16A,2413,3475,Rés du Domaine
1404,SAB03R,Sabarots,44.84610591,-0.56017604,,,0,,0,3620,SABA,SAB03R,1404,3620,Sabarots
567,SAB03A,Sabarots,44.84596680,-0.55973648,,,0,,0,3621,SABA,SAB03A,567,3621,Sabarots
6691,SAB45R,Sabarots,44.84515454,-0.56173725,,,0,,0,3622,SABA,SAB45R,6691,3622,Sabarots
1823,SAG94A,Sabarèges,44.92886700,-0.50695800,33003,,0,BSABARG,1,3619,SABA,SAG94A,1823,3619,Sabarèges
2265,SAG94R,Sabarèges,44.92866200,-0.50601900,33003,,0,BSABARG,1,3618,SABA,SAG94R,2265,3618,Sabarèges
9548,SCOSABA,Sablons,44.86260700,-0.72840400,33449,,0,BSCOSAB,0,,,,,,
9549,SCOSABR,Sablons,44.86237100,-0.72846400,33449,,0,BSCOSAB,0,,,,,,
122,SCA27R,Sadi Carnot,44.86354600,-0.59035300,33069,,0,BSCARNO,1,3623,SCAR,SCA27R,122,3623,Sadi Carnot
2139,SCA27A,Sadi Carnot,44.86414800,-0.59040500,33069,,0,BSCARNO,0,3624,SCAR,SCA27A,2139,3624,Sadi Carnot
698,SAG02R,Saget,44.82925507,-0.55644807,,,0,,0,3626,SAGE,SAG02R,698,3626,Saget
15022,SBSAIA,Saige,44.79402588,-0.62817339,,,0,,0,4460,SAIG,SBSAIA,15022,4460,Saige
3725,SAIGA,Saige,44.79397100,-0.62848600,33318,,0,TSAIGE,1,3628,SAI,SAIGE_A,3725,3628,SAIGE
3726,SAIGR,Saige,44.79400300,-0.62859000,33318,,0,TSAIGE,1,3627,SAI,SAIGE_R,3726,3627,SAIGE
4065,SAI84A,Saige,44.79412600,-0.62923000,33318,,0,BSAIGE,1,3629,SAIG,SAI84A,4065,3629,Saige
1193,SAI02A,Saigon,44.82681923,-0.55062026,,,0,,0,3630,SAIG,SAI02A,1193,3630,Saigon
2620,ALB43A,Saint Albe,44.77035639,-0.62851808,,,0,,0,3732,ALBE,ALB43A,2620,3732,Saint Albe
2977,STA52R,Saint Amand,44.85532045,-0.61440887,,,0,,0,3734,STAM,STA52R,2977,3734,Saint Amand
15035,SBAUGR,Saint Augustin,44.82888350,-0.61006018,,,0,,0,4453,SAUG,SBAUGR,15035,4453,Saint Augustin
15036,SBAUGA,Saint Augustin,44.82875747,-0.61060934,,,0,,0,4443,AUGU,SBAUGA,15036,4443,Saint Augustin
15043,SBBRUR,Saint Bruno,44.83744413,-0.58900090,,,0,,0,4456,SBRU,SBBRUR,15043,4456,Saint Bruno
15044,SBBRUA,Saint Bruno,44.83740732,-0.58958122,,,0,,0,4440,SBRU,SBBRUA,15044,4440,Saint Bruno
13145,STM16R,Saint Michel,44.83444000,-0.56308400,33063,,0,BSTMICH,0,5694,STMI,STM16R,13145,5694,Saint Michel
13146,STM16A,Saint Michel,44.83441300,-0.56281600,33063,,0,BSTMICH,0,5693,STMI,STM16A,13146,5693,Saint Michel
15073,SBMICA,Saint Michel,44.83477781,-0.56324489,,,0,,0,4168,SMIC,SBMICA,15073,4168,Saint Michel
15074,SBMICR,Saint Michel,44.83443191,-0.56307095,,,0,,0,4169,SMIC,SBMICR,15074,4169,Saint Michel
1045,ALB43R,Saint-Albe,44.77059000,-0.62800200,33192,,0,BALBE,0,3733,ALBE,ALB43R,1045,3733,Saint Albe
7831,STA21R,Saint-Albe,44.77099800,-0.62735800,33192,,0,BSTALBE,1,4555,STAL,STA21R,7831,4555,Saint-Albe
7832,STA21A,Saint-Albe,44.77110000,-0.62728800,33192,,0,BSTALBE,1,4554,STAL,STA21A,7832,4554,Saint-Albe
3073,AUB03A,Saint-Aubin Cimetière,44.91287500,-0.73324300,33376,,0,BSAUBIN,0,3736,SAUB,AUB03A,3073,3736,St-Aubin Cim.
5625,AUB03R,Saint-Aubin Cimetière,44.91274000,-0.73243500,33376,,0,BSAUBIN,1,3737,SAUB,AUB03R,5625,3737,St-Aubin Cim.
7514,VIL37A,Saint-Aubin Villepreux,44.91285900,-0.73799900,33376,,0,BTVILLE,0,4372,TVIL,VIL37A,7514,4372,St-Aubin Vill.
7561,VIL37R,Saint-Aubin Villepreux,44.91280400,-0.73748800,33376,,0,BTVILLE,0,4373,TVIL,VIL37R,7561,4373,St-Aubin Vill.
9130,TVILLE,Saint-Aubin Villepreux,44.91281200,-0.73780600,33376,,0,BTVILLE,1,5036,TVIL,TVILLE,9130,5036,St-Aubin Vill.
4589,AUG1A,Saint-Augustin,44.82880400,-0.61028300,33063,,0,TAUGUS,1,3633,SAU,AUGUS_A,4589,3633,SAINT AUGUSTIN
4590,AUG2A,Saint-Augustin,44.82879800,-0.61020700,33063,,0,TAUGUS,1,3634,SAU,AUGUS_R,4590,3634,SAINT AUGUSTIN
4861,SAU11A,Saint-Augustin,44.83211900,-0.60949600,33063,,0,BSAUGUS,1,3739,SAUG,SAU11A,4861,3739,Saint-Augustin
4862,SAU11R,Saint-Augustin,44.83214000,-0.60968700,33063,,0,BSAUGUS,1,3738,SAUG,SAU11R,4862,3738,Saint-Augustin
1508,SBR10A,Saint-Bruno - Hôtel de Région,44.83845200,-0.58876100,33063,,0,BBRUN10,0,3811,BRUN,SBR10A,1508,3811,St-Bruno H Région
1929,HRE01R,Saint-Bruno - Hôtel de Région,44.83851500,-0.58989300,33063,,0,BHREGIO,1,3742,HREG,HRE01R,1929,3742,St-Bruno H Région
2562,SBR10R,Saint-Bruno - Hôtel de Région,44.83748200,-0.59005500,33063,,0,BBRUN10,0,3812,BRUN,SBR10R,2562,3812,St-Bruno H Région
4579,BRUNA,Saint-Bruno - Hôtel de Région,44.83746100,-0.58930600,33063,,0,TBRUNO,1,3741,SBR,BRUNO_A,4579,3741,SAINT BRUNO
4580,BRUNR,Saint-Bruno - Hôtel de Région,44.83743800,-0.58919100,33063,,0,TBRUNO,1,3743,SBR,BRUNO_R,4580,3743,SAINT BRUNO
3921,SDE93A,Saint-Denis,44.95411700,-0.49703900,33003,,0,BSDENIS,0,3635,SDEN,SDE93A,3921,3635,Saint Denis
3922,SDE93R,Saint-Denis,44.95395700,-0.49669900,33003,,0,BSDENIS,0,3636,SDEN,SDE93R,3922,3636,Saint Denis
6942,TMARTI,Saint-Emilion,44.84455200,-0.79539300,33273,,0,BTMARTI,0,2391,TMAR,TMARTI,6942,2391,Saint-Emilion
7246,MAR82R,Saint-Emilion,44.84486800,-0.79511000,33273,,0,BTMARTI,0,4173,TMAR,MAR82R,7246,4173,Saint-Emilion
1121,GEN91R,Saint-Exupéry,45.01151600,-0.53928800,33004,,0,BGENDAR,0,1665,GEND,GEN91R,1121,1665,Saint-Exupéry
2093,GEN91A,Saint-Exupéry,45.01150000,-0.53921100,33004,,0,BGENDAR,1,1664,GEND,GEN91A,2093,1664,Saint-Exupéry
2991,GUY52R,Saint-Exupéry,44.86387600,-0.66052000,33162,,0,BGUYNE,0,1760,GUYN,GUY52R,2991,1760,Saint-Exupéry
3416,FOR58A,Saint-Exupéry,44.91100000,-0.60781300,33056,,0,BFORDSU,1,1479,FORD,FOR58A,3416,1479,Saint-Exupéry
3419,FOR58R,Saint-Exupéry,44.91106000,-0.60736000,33056,,0,BFORDSU,1,1480,FORD,FOR58R,3419,1480,Saint-Exupéry
7590,TEXUPE,Saint-Exupéry,45.01145900,-0.53937300,33004,,0,BTEXUPE,0,5177,TEXU,TEXUPE,7590,5177,Saint-Exupéry
9049,STEX37,Saint-Exupéry,44.91354970,-0.60507252,,,0,,0,4949,STEX,STEX37,9049,4949,Saint-Exupéry
9165,ZAEXUA,Saint-Exupéry,44.86388400,-0.66055800,33162,,0,BZAEXUP,1,5071,ZAEX,ZAEXUA,9165,5071,Saint-Exupéry
9166,ZAEXUR,Saint-Exupéry,44.86406500,-0.66079800,33162,,0,BZAEXUP,1,5072,ZAEX,ZAEXUR,9166,5072,Saint-Exupéry
981,GUY52A,Saint-Exupéry,44.86405600,-0.66081000,33162,,0,BGUYNE,0,1759,GUYN,GUY52A,981,1759,Saint-Exupéry
5694,FXA36R,Saint-François Xavier,44.77537300,-0.58906100,33192,,0,BFXAVIE,0,1518,FXAV,FXA36R,5694,1518,St-François Xavie
5695,FXA36A,Saint-François Xavier,44.77543300,-0.58914100,33192,,0,BFXAVIE,0,1517,FXAV,FXA36A,5695,1517,St-François Xavie
9235,GER80R,Saint-Géry,44.77984000,-0.60305000,33192,,0,BSGERY,1,5154,SGER,GER80R,9235,5154,Saint-Géry
9236,GER80A,Saint-Géry,44.77920200,-0.60352800,33192,,0,BSGERY,1,5149,SGER,GER80A,9236,5149,Saint-Géry
1316,SHU46A,Saint-Hubert,44.79176200,-0.67226300,33318,,0,BSHUBE,1,3745,SHUB,SHU46A,1316,3745,Saint-Hubert
2781,SHU46R,Saint-Hubert,44.79182000,-0.67215300,33318,,0,BSHUBE,1,3744,SHUB,SHU46R,2781,3744,Saint-Hubert
5542,RPQ38A,Saint-Louis,44.86407100,-0.56738600,33063,,0,BRPQUE,1,3508,RPQU,RPQ38A,5542,3508,Saint-Louis
5737,RPQ32R,Saint-Louis,44.86397000,-0.56741800,33063,,0,BRPQUE,1,3509,RPQU,RPQ32R,5737,3509,Saint-Louis
958,STLOUI,Saint-Louis,44.86267400,-0.56708200,33063,,0,BSTLOUI,1,3747,STLO,STLOUI,958,3747,Saint-Louis
7726,MAU05A,Saint-Maur,44.85191300,-0.57857400,33063,,0,BMAUR,1,4503,SMAU,MAU05A,7726,4503,Saint-Maur
3770,SMICA,Saint-Michel,44.83449400,-0.56337900,33063,,0,TSMICH,1,3643,SMIC,SMICA,3770,3643,Saint-Michel
3771,SMICR,Saint-Michel,44.83445800,-0.56338900,33063,,0,TSMICH,1,3644,SMIC,SMICR,3771,3644,Saint-Michel
2397,SNI20A,Saint-Nicolas,44.82666500,-0.57254500,33063,,0,BNICOLA,1,3750,NICO,SNI20A,2397,3750,Saint-Nicolas
2404,SNI20R,Saint-Nicolas,44.82748973,-0.57239472,,,0,,0,3645,NICO,SNI20R,2404,3645,Saint-Nicolas
3751,NICOA,Saint-Nicolas,44.82898900,-0.57395900,33063,,0,TNICOL,1,3647,NIC,NICOL_A,3751,3647,ST NICOLAS
3752,NICOR,Saint-Nicolas,44.82896000,-0.57403300,33063,,0,TNICOL,1,3646,NIC,NICOL_R,3752,3646,ST NICOLAS
402,PAU22R,Saint-Paulin,44.80531900,-0.55894600,33039,,0,BSPAUL,1,3751,SPAU,PAU22R,402,3751,Saint-Paulin
733,PAU22A,Saint-Paulin,44.80561100,-0.55910400,33039,,0,BSPAUL,1,3752,SPAU,PAU22A,733,3752,Saint-Paulin
1465,SRO27A,Saint-Romain,44.84918100,-0.52768500,33119,,0,BSROMAI,0,3649,SROM,SRO27A,1465,3649,Saint-Romain
531,SRO27R,Saint-Romain,44.84924700,-0.52786600,33119,,0,BSROMAI,1,3648,SROM,SRO27R,531,3648,Saint-Romain
5913,SAE41A,Saint-Saëns,44.85357300,-0.63450600,33063,,0,BSSAENS,1,3753,SSAE,SAE41A,5913,3753,Saint-Saëns
5918,SAE41R,Saint-Saëns,44.85359000,-0.63454500,33063,,0,BSSAENS,0,3754,SSAE,SAE41R,5918,3754,Saint-Saëns
40,EAU13A,Saint-Seurin,44.84140100,-0.58423700,33063,,0,BCDEAU,1,843,CDEA,EAU13A,40,843,Saint-Seurin
9191,SEURIA,Saint-Seurin,44.84181800,-0.58418800,33063,,0,BSEURI,1,5097,SEUR,SEURIA,9191,5097,Saint-Seurin
9192,SEURIR,Saint-Seurin,44.84204600,-0.58465900,33063,,0,BSEURI,1,5098,SEU1,SEURIR,9192,5098,Saint-Seurin
3260,STS92R,Saint-Sever,44.93663100,-0.49309300,33003,,0,BSTSEVE,1,3756,STSE,STS92R,3260,3756,Saint-Sever
3919,STS93A,Saint-Sever,44.93667700,-0.49336200,33003,,0,BSTEV,1,3755,STEV,STS93A,3919,3755,Saint-Sever
9282,SEV69A,Saint-Sever,44.93703500,-0.49371400,33003,,0,BSTEV,0,5185,STEV,SEV69A,9282,5185,Saint-Sever
9283,SEV69R,Saint-Sever,44.93698000,-0.49373600,33003,,0,BSTEV,1,5189,STEV,SEV69R,9283,5189,Saint-Sever
3943,STV94A,Saint-Vincent de Paul,44.95352000,-0.46807600,33487,,0,BSTVIPA,1,3631,STVI,STV94A,3943,3631,St-Vincent Paul
4850,SAI94A,Saint-Vincent de Paul,44.95447100,-0.46819800,33487,,0,BSTVIPA,1,3632,STVI,SAI94A,4850,3632,St-Vincent-Paul
15071,SBCRXA,Sainte Croix,44.83214048,-0.55949321,,,0,,0,4167,SCRX,SBCRXA,15071,4167,Sainte Croix
15075,SBCRXR,Sainte Croix,44.83175610,-0.55911421,,,0,,0,4170,SCRX,SBCRXR,15075,4170,Sainte Croix
1957,SBE48R,Sainte-Bernadette,44.82306100,-0.62442700,33281,,0,BSBERNA,0,3813,SBER,SBE48R,1957,3813,Ste Bernadette
5813,SBE42A,Sainte-Bernadette,44.82312300,-0.62448100,33281,,0,BSBERNA,1,3814,SBER,SBE42A,5813,3814,Ste Bernadette
3541,CAT23A,Sainte-Catherine,44.83498400,-0.57253000,33063,,0,BCATHE,1,3815,CATH,CAT23A,3541,3815,Sainte-Catherine
3542,CAT23R,Sainte-Catherine,44.83494400,-0.57152600,33063,,0,BCATHE,1,3816,CATH,CAT23R,3542,3816,Sainte-Catherine
3716,CATHA,Sainte-Catherine,44.83763500,-0.57333200,33063,,0,TCATHE,1,3637,CAT,STCATH_A,3716,3637,STE CATHERINE
3717,CATHR,Sainte-Catherine,44.83760900,-0.57327900,33063,,0,TCATHE,1,3638,CAT,STCATH_R,3717,3638,STE CATHERINE
3768,CRO0IA,Sainte-Croix,44.83187200,-0.55943800,33063,,0,TCROIX,1,3639,CRX,CROIX_A,3768,3639,STE CROIX
3769,CRO0IB,Sainte-Croix,44.83180900,-0.55942200,33063,,0,TCROIX,1,3640,CRX,CROIX_R,3769,3640,STE CROIX
8913,STE58A,Sainte-Croix (Tram C/D),44.83217500,-0.55982500,33063,,0,BSTECRO,1,4871,STEC,STE58A,8913,4871,Ste Croix
8914,STE58R,Sainte-Croix (Tram C/D),44.83212400,-0.55944200,33063,,0,BSTECRO,1,4872,STEC,STE58R,8914,4872,Ste Croix
1754,RME76A,Sainte-Germaine,44.87040100,-0.61378300,33069,,0,BRMEDOK,1,2420,RMED,RME76A,1754,2420,Sainte-Germaine
8151,LIB46R,Sainte-Germaine,44.87055500,-0.61347600,33069,,0,BRMEDOK,1,4645,RMED,LIB46R,8151,4645,Sainte-Germaine
8343,GERMAR,Sainte-Germaine,44.87139500,-0.61425300,33069,,0,TGERMA,1,4647,GER,STEGER_R,8343,4647,SAINTE GERMAINE
8344,GERMAA,Sainte-Germaine,44.87168900,-0.61463900,33069,,0,TGERMA,1,4646,GER,STEGER_A,8344,4646,SAINTE GERMAINE
8721,STG06R,Sainte-Germaine,44.87145100,-0.61447200,33075,,0,BSTGERM,0,4804,STGE,STG06R,8721,4804,Sainte-Germaine
8722,STG06A,Sainte-Germaine,44.87162400,-0.61442000,33075,,0,BSTGERM,0,4803,STGE,STG06A,8722,4803,Sainte-Germaine
5291,STM47A,Sainte-Marie,44.80315600,-0.64547400,33318,,0,BSTMAR,1,3826,STMA,STM47A,5291,3826,Sainte-Marie
5292,STM47R,Sainte-Marie,44.80315300,-0.64557500,33318,,0,BSTMAR,1,3827,STMA,STM47R,5292,3827,Sainte-Marie
9667,SCOSAL,Salaunes,44.93249500,-0.76509400,33376,,0,BSCOSAL,0,,,,,,
9796,SCOSALAU,Salaunes,44.93244900,-0.76512900,33376,,0,BSALAU1,0,,,,,,
1387,SAL22A,Salengro,44.80697500,-0.55987400,33039,,0,BSALEN,1,3653,TSAL,SAL22A,1387,3653,Salengro
3189,SAL22R,Salengro,44.80731700,-0.56016100,33039,,0,BSALEN,1,3654,SALE,SAL22R,3189,3654,Salengro
2247,SAL23A,Salinières,44.83587600,-0.56749400,33063,,0,BSALI2,1,3655,SALI,SAL23A,2247,3655,Salinières
3540,SAL23R,Salinières,44.83595600,-0.56696800,33063,,0,BSALIN,1,3318,SALI,SAL23R,3540,3318,Salinières
2714,PLA23A,Salle G. Méliès,44.78848053,-0.56662430,,,0,,0,3658,PLAU,PLA23A,2714,3658,Salle G. Méliès
6934,SAP11R,Sapinettes,44.84380800,-0.78658800,33273,,0,BSAPINE,1,3670,SAPI,SAP11R,6934,3670,Sapinettes
6935,SAP11A,Sapinettes,44.84387900,-0.78660500,33273,,0,BSAPINE,1,3671,SAPI,SAP11A,6935,3671,Sapinettes
2487,SAR21A,Sarcignan,44.77827900,-0.57331600,33550,,0,BSARCIG,1,3672,SARC,SAR21A,2487,3672,Sarcignan
2494,SAR21R,Sarcignan,44.77838900,-0.57298100,33550,,0,BSARCIG,1,3673,SARC,SAR21R,2494,3673,Sarcignan
1280,CAN84A,Sarget,44.80856900,-0.60867900,33318,,0,BSARGET,1,3674,SARG,CAN84A,1280,3674,Sarget
427,SAT06A,Satie,44.84224300,-0.50943800,33167,,0,BSATIE,1,3675,SATI,SAT06A,427,3675,Satie
444,SAT06R,Satie,44.84163500,-0.50900800,33167,,0,BSATIE,1,3676,SATR,SAT06R,444,3676,Satie
9298,SAT73A,Satie,44.84502600,-0.62854300,33281,,0,BSATIE2,1,5235,SATI,SAT73A,9298,5235,Satie
9299,SAT73R,Satie,44.84492200,-0.62867600,33281,,0,BSATIE2,0,5234,SATI,SAT73R,9299,5234,Satie
971,SAUR27,Saura,44.87970765,-0.59085528,,,0,,0,3677,SAUR,SAUR27,971,3677,Saura
1505,SAU63R,Sauternes,44.85636000,-0.48875600,33013,,0,BSAUTER,0,3678,SAU2,SAU63R,1505,3678,Sauternes
1778,SAU63A,Sauternes,44.85626300,-0.48869900,33013,,0,BSAUTER,0,3679,SAUT,SAU63A,1778,3679,Sauternes
7244,SAU82A,Sauternes,44.84128800,-0.79726300,33273,,0,BSAUT82,0,4181,SAUT,SAU82A,7244,4181,Sauternes
7245,SAU82R,Sauternes,44.84118500,-0.79738300,33273,,0,BSAUT82,0,4148,SAUT,SAU82R,7245,4148,Sauternes
5647,SAU07A,Sauvin,44.94509500,-0.48933100,33003,,0,BSAUVIN,1,3681,SAUV,SAU07A,5647,3681,Sauvin
5648,SAU07R,Sauvin,44.94448100,-0.48790900,33003,,0,BSAUVIN,1,3680,SAUV,SAU07R,5648,3680,Sauvin
8251,SCH15A,Schubert,44.85750042,-0.58360566,,,0,,0,4678,SCHU,SCH15A,8251,4678,Schubert
8252,SCH15R,Schubert,44.85738554,-0.58353496,,,0,,0,4679,SCHU,SCH15R,8252,4679,Schubert
2480,SCH02R,Schweitzer,44.77399400,-0.53241700,33550,,0,BSCHW02,1,3684,SCH2,SCH02R,2480,3684,Schweitzer
3457,SCH06A,Schweitzer,44.86172300,-0.52325200,33119,,0,BSCHWE,1,3683,SCHW,SCH06A,3457,3683,Schweitzer
3458,SCH06R,Schweitzer,44.86137600,-0.52339500,33119,,0,BSCHWE,1,3682,SCHW,SCH06R,3458,3682,Schweitzer
3857,SCH20A,Schweitzer,44.77403804,-0.53330542,,,0,,0,3686,SCHW,SCH20A,3857,3686,Schweitzer
7201,SCH36A,Schweitzer,44.77407361,-0.53332031,,,0,,0,4143,SCHW,SCH36A,7201,4143,Schweitzer
8422,SCHW15,Schweitzer,44.77392800,-0.53223600,33550,,0,BSCHW02,1,4708,SCHW,SCHW15,8422,4708,Schweitzer
9801,SCOSEG1,Segonnes,44.95118900,-0.76723900,33376,,0,BSEGO1,0,,,,,,
194,SEG13A,Seguineau,44.83501700,-0.60989700,33063,,0,BSEGUI,1,3689,SEGU,SEG13A,194,3689,Seguineau
2610,MBR02A,Seiglière,44.82572200,-0.54773900,33063,,0,BMBRIE,0,2649,MBRE,MBR02A,2610,2649,Seiglière
9247,SEI35R,Seiglière,44.82611491,-0.54841018,,,0,,0,5204,SEIG,SEI35R,9247,5204,Seiglière
9772,SEIG06A,Seiglière,44.82614700,-0.54852600,33063,,0,BSEIGLI,0,5718,SEIG,SEIG06A,9772,5718,Seiglière
1140,SEM83A,Sembat,44.81592100,-0.60875800,33522,,0,BSEBAT,1,3691,SEBA,SEM83A,1140,3691,Sembat
1811,SEM06R,Sembat,44.83331900,-0.54943500,33063,,0,BSEMBA,0,3694,SEMB,SEM06R,1811,3694,Sembat
